CO_CNES,Razao_Social,Nome_Fantasia,CO_CEP,Cidade,UF,estado_municipio.1,LAT,LONG
4286847,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 2254 ARACATUBA III,16010500,Aracatuba,SP,SP,-21.2076,-50.4401
4250877,RAIA DROGASIL S A,DROGA RAIA,88351302,Brusque,SC,SC,-27.0977,-48.9107
4286871,DROGARIA CRISTALINA LTDA,DROGARIA CRISTALINA,73850000,Cristalina,GO,GO,-16.7676,-47.6131
4421965,RAIA DROGASIL S A,DROGA RAIA FILIAL 1247 RIBEIRAO PRETO,14070260,Ribeirao Preto,SP,SP,-21.1699,-47.8099
4343018,MUNICIPIO DE JOAO MONLEVADE,FARMACIA MUNICIPAL DE JOAO MONLEVADE,35930293,Joao Monlevade,MG,MG,-19.8126,-43.1735
4421140,FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS,MG TRANSPLANTES,30150260,Belo Horizonte,MG,MG,-19.9102,-43.9266
4440919,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,93315130,Novo Hamburgo,RS,RS,-29.6875,-51.1328
4436512,NATURAL FARMACIA DE MANIPULACAO LTDA,NATURAL FARMA,68371486,Altamira,PA,PA,-3.20407,-52.21
4419758,RAIA DROGASIL S A,DROGASIL CASTANHAL 1,68743050,Castanhal,PA,PA,-1.29797,-47.9167
4423526,RAIA DROGASIL S A,RAIA DROGASIL S A,36500114,Uba,MG,MG,-21.1204,-42.9359
4435982,RAIA DROGASIL S A,DROGASIL 594 MOGI DAS CRUZES 3,8740270,Mogi das Cruzes,SP,SP,-23.5208,-46.1854
4332873,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS,55750000,Surubim,PE,PE,-7.84746,-35.7481
4425235,RAIA DROGASIL S A,DROGASIL,76940000,Rolim de Moura,RO,RO,-11.7271,-61.7714
4434528,RAIA DROGASIL S A,DROGASIL RUA DO COBRE 246,35500227,Divinopolis,MG,MG,-20.1446,-44.8912
4282043,RAIA DROGASIL S A,DROGASIL 012 SP CAMPO LIMPO 2,5777001,Sao Paulo,SP,SP,-23.5329,-46.6395
4305663,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS SA,EXTRAFARMA,68695000,Tailandia,PA,PA,-2.94584,-48.9489
4410823,RAIA DROGASIL S A,DROGASIL 194 AVARE,18705080,Avare,SP,SP,-23.1067,-48.9251
4517121,DROGAMAIS,WAGNER APARECIDO CARDOSO DROGARIA,37220000,Bom Sucesso,MG,MG,-21.0329,-44.7537
4386078,COMERCIAL DE MEDICAMENTOS JULIAO LTDA,DROGARIA LIGUEFARMA,61932160,Maracanau,CE,CE,-3.86699,-38.6259
4317548,DROGARIA RIVIERA,DROGARIA VISTA LINDA,11259138,Bertioga,SP,SP,-23.8486,-46.1396
4333306,RAIA DROGASIL S A,DROGA RAIA,88102000,Sao Jose,SC,SC,-27.6136,-48.6366
4218213,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS,92704380,Guaiba,RS,RS,-30.1086,-51.3233
4423720,RAIA DROGASIL S A,DROGASIL DS0849,49037050,Aracaju,SE,SE,-10.9091,-37.0677
4408578,SECRETARIA DE ESTADO DE SAUDE SES,USB50 SAMU 192 BASE HOSPITAL ESTADUAL GETULIO VARGAS,21070061,Rio de Janeiro,RJ,RJ,-22.9129,-43.2003
4426630,SECRETARIA DE ESTADO DE SAUDE SES,USB52 SAMU 192 BASE SEPETIBA,23545070,Rio de Janeiro,RJ,RJ,-22.9129,-43.2003
4426126,MASTER FORMULA FARMACIA DE MANIPULACAO LTDA,FARMA CONDE,12032000,Taubate,SP,SP,-23.0104,-45.5593
4429842,RAIA DROGASIL S A,DROGASIL DS0239,38610014,Unai,MG,MG,-16.3592,-46.9022
4382250,RAIA DROGASIL S A,DROGASIL 1815,18400180,Itapeva,SP,SP,-23.9788,-48.8764
4395891,RAIA DROGASIL S A,RAIA DROGASIL S A,94030001,Gravatai,RS,RS,-29.9413,-50.9869
4408896,MUNICIPIO DE PEDRA BRANCA,SAMU 192,58790000,Pedra Branca,PB,PB,-7.42169,-38.0689
4375580,RAIA DROGASIL S A,DROGASIL,49400000,Lagarto,SE,SE,-10.9136,-37.6689
4363159,RAIA DROGASIL S A,DROGA RAIA LOJA 1365,97010491,Santa Maria,RS,RS,-29.6868,-53.8149
4367014,SAMU BRAVO 11 CANDOI,SAMU BRAVO 11 CANDOI,85140000,Candoi,PR,PR,-25.5758,-52.0409
4374118,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS SA,EXTRAFARMA,65076907,Sao Luis,MA,MA,-2.53874,-44.2825
4335937,SECRETARIA DE ESTADO DE SAUDE SES,USA27 SAMU 192 TIH UPA COPACABANA,22031071,Rio de Janeiro,RJ,RJ,-22.9129,-43.2003
4373820,CSB DROGARIAS S A,DROGASMIL FL 39,22713372,Rio de Janeiro,RJ,RJ,-22.9129,-43.2003
4291271,MUNICIPIO DE MOSSORO,FARMACIA DA UBS DR EPITACIO DA COSTA,59625900,Mossoro,RN,RN,-5.18374,-37.3474
4291719,MUNICIPIO DE MOSSORO,FARMACIA DA UBS DR JOSE HOLANDA,59628800,Mossoro,RN,RN,-5.18374,-37.3474
4275829,L LOPES OVANDO FARMACIA LTDA,FARMACIA DO POVO,79995000,Coronel Sapucaia,MS,MS,-23.2724,-55.5278
4353749,RAIA DROGASIL S A,RAIA 1414 RJ BOTAFOGO D,22281036,Rio de Janeiro,RJ,RJ,-22.9129,-43.2003
4354559,RAIA DROGASIL S A,DROGA RAIA LJ1505 REC DOS BAND I,22795009,Rio de Janeiro,RJ,RJ,-22.9129,-43.2003
4417216,RAIA DROGASIL S A,DROGA RAIA LJ 1446,11702200,Praia Grande,SP,SP,-24.0084,-46.4121
4585828,MASTER FORMULA FARMACIA DE MANIPULACAO LTDA,FARMA CONDE US 287,7061002,Guarulhos,SP,SP,-23.4538,-46.5333
4376609,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS SA,FARMACIA EXTRAFARMA,59607330,Mossoro,RN,RN,-5.18374,-37.3474
4374703,RAIA DROGASIL S A,DROGASIL DS 1466,17047001,Bauru,SP,SP,-22.3246,-49.0871
4497937,RAIA DROGASIL S A,RAIA DROGASIL FILIAL 1472,68372573,Altamira,PA,PA,-3.20407,-52.21
4161890,MUNICIPIO DE CACHOEIRA,CAF CENTRAL DE ABASTECIMENTO FARMACEUTICA,44300000,Cachoeira,BA,BA,-12.5994,-38.9587
4354338,DROGARIAS PACHECO S A,DROGARIA PACHECO,29050670,Vitoria,ES,ES,-20.3155,-40.3128
4368355,RAIA DROGASIL S A,DROGASIL 1409 ST TEREZINHA 3,2465100,Sao Paulo,SP,SP,-23.5329,-46.6395
4368851,RAIA DROGASIL S A,RAIA 1007 SP BELA VISTA C,1329040,Sao Paulo,SP,SP,-23.5329,-46.6395
4368487,RAIA DROGASIL S A,DROGASIL 776 SP JD ESTER 1,5372040,Sao Paulo,SP,SP,-23.5329,-46.6395
4369009,RAIA DROGASIL S A,RAIA 1648 SP SANTA CECILIA B,1232000,Sao Paulo,SP,SP,-23.5329,-46.6395
4567250,RAIA DROGASIL S A,DROGASIL DS0677,52020025,Recife,PE,PE,-8.04666,-34.8771
4226356,OFS RJ LTDA,DROGARIA MODERNA FILIAL,27330041,Barra Mansa,RJ,RJ,-22.5481,-44.1752
4293185,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS SA,EXTRAFARMA,65071750,Sao Luis,MA,MA,-2.53874,-44.2825
4290593,DROGARIA JACUTINGAEIRELI,FARMACIA JACUTINGA,99730000,Jacutinga,RS,RS,-27.7291,-52.5372
4451368,MUNICIPIO DE SETE LAGOAS,AMBULANCIA DE SUPORTE BASICO DE CORINTO,35700071,Sete Lagoas,MG,MG,-19.4569,-44.2413
4455851,MUNICIPIO DE JARDINOPOLIS,FARMACIA MUNICIPAL DE JARDINOPOLIS SP CENTRAL,14680000,Jardinopolis,SP,SP,-21.0176,-47.7606
4436911,INACIO JOSE SPALL LOCACAO DE AUTOMOVEIS,SULMED VIDAS,96930000,Candelaria,RS,RS,-29.6684,-52.7895
4459164,MUNICIPIO DE ALTOS SECRETARIA DE SAUDE,ALMOXARIFADO SECRETARIA MUNICIPAL DE SAUDE DE ALTOS,64290000,Altos,PI,PI,-5.03888,-42.4612
4437551,DANYELLE MARIA SILVA MILHOME,FARMACIA PAJUCARA POPULAR,61932720,Maracanau,CE,CE,-3.86699,-38.6259
4435214,MASTER FORMULA FARMACIA DE MANIPULACAO LTDA,FARMA CONDE FILIAL 395,11703200,Praia Grande,SP,SP,-24.0084,-46.4121
4431987,RAIA DROGASIL S A,DROGASIL DS1647,59110170,Natal,RN,RN,-5.79357,-35.1986
4368320,RAIA DROGASIL S A,DROGASIL 1070,5463070,Sao Paulo,SP,SP,-23.5329,-46.6395
4368924,RAIA DROGASIL S A,RAIA 638 SP VL CARRAO B,3317001,Sao Paulo,SP,SP,-23.5329,-46.6395
4396960,FERNANDEZ COMERCIO DE MEDICAMENTOS S A,MB FARMACIAS ENTRE IJUIS,98855000,EntreIjuis,RS,RS,-28.3686,-54.2686
4422716,CONSORCIO INTERMUNICIPAL DE SAUDE DA REGIAO OESTE PARA GEREN,USB JUATUBA,35675000,Juatuba,MG,MG,-19.9448,-44.3451
4398564,SALOMAO STAUT DROGARIA LTDA,CENTRAL FARMA,33231028,Lagoa Santa,MG,MG,-19.6397,-43.8932
4405935,RAIA DROGASIL S A,RAIA DROGASIL S A ID 587,9210630,Santo Andre,SP,SP,-23.6737,-46.5432
4369483,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,82320010,Curitiba,PR,PR,-25.4195,-49.2646
4374258,RAIA DROGASIL S A,DROGASIL 2003 SP CAPAO REDONDO 3,5858002,Sao Paulo,SP,SP,-23.5329,-46.6395
4367138,RAIA DROGAZIL S A,DROGA RAIA,88813355,Criciuma,SC,SC,-28.6723,-49.3729
4295072,FIX COMERCIO E SERVICOS DE MATERIAIS CIRURGICOS E HOSPITALAR,FIX PRODUTOS PARA SAUDE,58051125,Joao Pessoa,PB,PB,-7.11509,-34.8641
4298543,G S H CORP PARTICIPACOES S A,AT HOSP SANTA CRUZ CURITIBA PR,80420090,Curitiba,PR,PR,-25.4195,-49.2646
4407490,RAIA DROGASIL S A,DROGASIL VILA ROSA,74843660,Goiania,GO,GO,-16.6864,-49.2643
4451309,MUNICIPIO DE SETE LAGOAS,AMBULANCIA DE SUPORTE BASICO DE POMPEU,35700071,Sete Lagoas,MG,MG,-19.4569,-44.2413
4382293,RAIA DROGASIL S A,RAIA 1368 NOVA IGUACU C,26260045,Nova Iguacu,RJ,RJ,-22.7556,-43.4603
4403754,JDN MEDICAL GROUP LTDA,JDN LABOR MEDICO,83430000,Campina Grande do Sul,PR,PR,-25.3044,-49.0551
4405668,DROGARIA ANTUNES LTDA,DROGARIA RUBI,13930000,Serra Negra,SP,SP,-22.6139,-46.7033
4587499,FARMACIA MUNICIPAL,FARMACIA MUNICIPAL DE EPITACIOLANDIA,69934000,Epitaciolandia,AC,AC,-11.0188,-68.7341
4513797,EMPREENDIMENTOS FARMACEUTICOS GLOBO LTDA,DROGARIA GLOBO,59078570,Natal,RN,RN,-5.79357,-35.1986
4463110,RAIA DROGASIL S A,RAIA 1594 MONTE ALTO,15910000,Monte Alto,SP,SP,-21.2655,-48.4971
4259297,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS,79904676,Ponta Pora,MS,MS,-22.5296,-55.7203
4440900,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,93540090,Novo Hamburgo,RS,RS,-29.6875,-51.1328
4400291,RAIA DROGASIL S A,RAIA DROGASIL PAULISTA 3,53409190,Paulista,PE,PE,-7.93401,-34.8684
4406982,RAIA DROGASIL S A,DROGARAIA LJ0770,30150160,Belo Horizonte,MG,MG,-19.9102,-43.9266
4427467,RAIA DROGASIL S A,RAIA DROGASIL S A,69915572,Rio Branco,AC,AC,-9.97499,-67.8243
4567773,REDFARMA LTDA,REDFARMA,59025100,Natal,RN,RN,-5.79357,-35.1986
4588517,MUNICIPIO DE SOLEDADE DE MINAS,FARMACIA DE MINAS SOLEDADE DE MINAS,37478000,Soledade de Minas,MG,MG,-22.0554,-45.0464
9061444,EMPREDENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS,62540000,Amontada,CE,CE,-3.36017,-39.8288
4302206,FARMACIA RIBEIRO LTDA,FARMACIA RIBEIRO LTDA,53545190,Abreu e Lima,PE,PE,-7.90072,-34.8984
4354540,RAIA DROGASIL S A,DROGA RAIA LJ1481 CASCADURA,21380003,Rio de Janeiro,RJ,RJ,-22.9129,-43.2003
4369963,RAIA DROGASIL S A,RAIA DROGASIL,89900000,Sao Miguel do Oeste,SC,SC,-26.7242,-53.5163
4351657,DROGARIAS PACHECO S A,DROGARIAS PACHECO RIO DAS PEDRAS 2,22753211,Rio de Janeiro,RJ,RJ,-22.9129,-43.2003
4353811,RAIA DROGASIL S A,DROGA RAIA LJ0255 MADUREIRA,21350180,Rio de Janeiro,RJ,RJ,-22.9129,-43.2003
4364198,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS,85851110,Foz do Iguacu,PR,PR,-25.5427,-54.5827
4456920,MOACIR ROWER LTDA,FARMACIA HIPER POPULAR,79950000,Navirai,MS,MS,-23.0618,-54.1995
4375424,RAIA DROGASIL S A,RAIA DROGASIL S A,35060360,Governador Valadares,MG,MG,-18.8545,-41.9555
4377699,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS,68352085,Canaa dos Carajas,PA,PA,-6.49659,-49.8776
4520297,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS,36090300,Juiz de Fora,MG,MG,-21.7595,-43.3398
4472314,PREFEITURA MUNICIPAL DE ITABORAI,SAMU ITABORAI USB21,24800205,Itaborai,RJ,RJ,-22.7565,-42.8639
4382722,RAIA DROGASIL S A,DROGASIL 1922 SP TREMEMBE 2,2306002,Sao Paulo,SP,SP,-23.5329,-46.6395
4408829,RAIA DROGASIL S A,RAIA DROGASIL S A,65800000,Balsas,MA,MA,-7.53214,-46.0372
4410114,RAIA DROGASIL S A,DROGRASIL,65053650,Sao Luis,MA,MA,-2.53874,-44.2825
4396022,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS SA,FARMACIA EXTRAFARMA,59088290,Natal,RN,RN,-5.79357,-35.1986
4381742,RAIA DROGASIL S A,RAIA DROGASIL S A,49503003,Itabaiana,SE,SE,-10.6826,-37.4273
4400402,RAIA DROGASIL S A,RAIA DROGASIL S A,37048760,Varginha,MG,MG,-21.5556,-45.4364
4243080,RAIA DROGASIL S A,DROGA RAIA,88035000,Florianopolis,SC,SC,-27.5945,-48.5477
4291468,MUNICIPIO DE MOSSORO,FARMACIA DA UBS ISABEL BEZERRA,59607140,Mossoro,RN,RN,-5.18374,-37.3474
4289757,J B S COMERCIO DE MEDICAMENTOS LTDA,FARMACIA MASTER POPULAR,76808640,Porto Velho,RO,RO,-8.76077,-63.8999
4278380,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS SA,FARMACIA EXTRAFARMA,68903197,Macapa,AP,AP,0.034934,-51.0694
4280520,MUNICIPIO DE MOSSORO,FARMACIA DA UBS JOSE FERNANDES,59605160,Mossoro,RN,RN,-5.18374,-37.3474
4284089,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS,65052370,Sao Luis,MA,MA,-2.53874,-44.2825
4268024,RSE COMERCIO DE PRODUTOS FARMACEUTICOS E PERFUMARIA LTD,DROGACENTER,45260125,Pocoes,BA,BA,-14.5234,-40.3634
4455797,D VERLANDIA MORAIS DE LIMA,FARMACIA GARCIA,63460000,Pereiro,CE,CE,-6.03576,-38.4624
4389069,RAIA DROGASIL S A,RAIA DROGASIL S A,65800000,Balsas,MA,MA,-7.53214,-46.0372
4423178,RAIA DROGASIL S A,RAIA DROGASIL S A,38300039,Ituiutaba,MG,MG,-18.9772,-49.4639
4394658,DROGARIA CRIS FARMA LTDA,DROGARIA CRIS FARMA,45002060,Vitoria da Conquista,BA,BA,-14.8615,-40.8442
4417208,RAIA DROGASIL S A,DROGA RAIA LJ 0893,11703205,Praia Grande,SP,SP,-24.0084,-46.4121
4595769,FARMACIA RIO BRANCO LTDA,FARMACIA RIO BRANCO,93040331,Sao Leopoldo,RS,RS,-29.7545,-51.1498
4596080,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS,79086110,Campo Grande,MS,MS,-20.4486,-54.6295
4291220,MUNICIPIO DE MOSSORO,FARMACIA DA UBS DR JOSE LEAO,59600300,Mossoro,RN,RN,-5.18374,-37.3474
4300610,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS SA,EXTRAFARMA,68035000,Santarem,PA,PA,-2.43849,-54.6996
4364147,RAIA DROGASIL S A,RAIA DROGASIL S A,12235680,Sao Jose dos Campos,SP,SP,-23.1896,-45.8841
4335716,SECRETARIA DE ESTADO DE SAUDE SES,USA16 SAMU 192 TIH HOSPITAL DA MAE II,26572530,Mesquita,RJ,RJ,-22.8028,-43.4601
4336224,SECRETARIA DE ESTADO DE SAUDE SES,USB67 SAMU 192 TIH CEDI BAIXADA,26013310,Nova Iguacu,RJ,RJ,-22.7556,-43.4603
4305787,MUNICIPIO DE SIMOES FILHO,FARMACIA BASICA SIMOES FILHO,43700120,Simoes Filho,BA,BA,-12.7866,-38.4029
4307445,LUPATINI E PINHEIRO INSTITUTO DE MANIPULACAO LTDA,PHARMES FARMACIA DE MANIPULACAO,36010002,Juiz de Fora,MG,MG,-21.7595,-43.3398
4366794,RAIA DROGASIL S A,DROGASIL 1089 CP CH PRIMAVERA 3,13087410,Campinas,SP,SP,-22.9053,-47.0659
4278720,INSTITUTO NACIONAL DE TECNOLOGIA E SAUDE,DISPENSARIO DE MEDICAMENTOS,11250297,Bertioga,SP,SP,-23.8486,-46.1396
4317858,NOBRE NOBRE LTDA,DROGARIA JURUA,69921725,Rio Branco,AC,AC,-9.97499,-67.8243
4370074,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS SA,EXTRAFARMA,65065470,Sao Luis,MA,MA,-2.53874,-44.2825
4342550,BOULEVARD PHARMA MANIPULACOES LTDA,BOULEVARD PHARMA,62010305,Sobral,CE,CE,-3.68913,-40.3482
4300769,RAIA DROGASIL S A,RAIA DROGASIL,44075005,Feira de Santana,BA,BA,-12.2664,-38.9663
4311345,G S H CORP PARTICIPACOES S A,AT HOSP CAMPINAS SP,13070000,Campinas,SP,SP,-22.9053,-47.0659
4298527,FARMACIA NOSSA SENHORA DO ROSARIO LTDA,FARMACIA DO ROSARIO,14815019,Ibate,SP,SP,-21.9584,-47.9882
4284909,FARMACIA DO TRABALHADOR SULAMERICANA LTDA,FARMACIA DO TRABALHADOR,88348496,Camboriu,SC,SC,-27.0241,-48.6503
4147073,PREFEITURA MUNICIPAL DE ARIPUANA,FARMACIA BASICA DE SAUDE,78325000,Aripuana,MT,MT,-10.1723,-59.4568
4362977,RAIA DROGASIL S A,RAIA 1280 RIO BONITO A,28800000,Rio Bonito,RJ,RJ,-22.7181,-42.6276
4393597,RAIA DROGASIL S A,DROGARAIA LJ1385,31260000,Belo Horizonte,MG,MG,-19.9102,-43.9266
4397258,MASTER FORMULA FARMACIA DE MANIPULACAO LTDA,FARMA CONDE US 188,4960010,Sao Paulo,SP,SP,-23.5329,-46.6395
4411668,RAIA DROGASIL S A,DROGASIL,61765140,Eusebio,CE,CE,-3.8925,-38.4559
4204239,MUNICIPIO DE BARREIRAS,CENTRAL DE ABASTECIMENTO DE MATERIAL HOSPITALAR,47810692,Barreiras,BA,BA,-12.1439,-44.9968
4375416,RAIA DROGASIL S A,RAIA DROGASIL S A,35010141,Governador Valadares,MG,MG,-18.8545,-41.9555
4383052,RAIA DROGASIL S A,RAIA 0175 SP VL CLEMENTINO B,4025001,Sao Paulo,SP,SP,-23.5329,-46.6395
4407253,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS,53580020,Abreu e Lima,PE,PE,-7.90072,-34.8984
4409256,DROGARIA SOUZA NETO LTDA,FARMACIA UNAI,38610014,Unai,MG,MG,-16.3592,-46.9022
4538307,M DO CARMO F MENDONCA ZUNTINI E GUILHERME M ZUNTINI LTDA,FARMACIA MAGISTRAL,78260000,Araputanga,MT,MT,-15.4641,-58.3425
4165411,PONTES FARMA LTDA,PONTES FARMA,61900025,Maracanau,CE,CE,-3.86699,-38.6259
4442911,MUNICIPIO DE QUIJINGUE,UNIDADE DE SUPORTE BASIC0 USB SAMU QUIJINGUE,48830000,Quijingue,BA,BA,-10.7505,-39.2137
4279670,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS,47802147,Barreiras,BA,BA,-12.1439,-44.9968
4305507,RAIA DROGASIL S A,RAIA DROGASIL S A,15501125,Votuporanga,SP,SP,-20.4237,-49.9781
4374444,MASTER FORMULA FARMACIA DE MANIPULACAO LTDA,FARMA CONDE US 328,8032000,Sao Paulo,SP,SP,-23.5329,-46.6395
4366638,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,95020000,Caxias do Sul,RS,RS,-29.1629,-51.1792
4209354,IMIFARMA PROD FARM COSM S A,IMIFARMA 7400 EXTRAFARMA,9080300,Santo Andre,SP,SP,-23.6737,-46.5432
4509560,FARMA BOLICO LTDA,FARMA BOLICO,96875000,Gramado Xavier,RS,RS,-29.2706,-52.5795
4339118,DROGARIA DROGACENTER EXPRESS LTDA,ATACADAO DROGACENTER EXPRESS,73006065,Brasilia,DF,DF,-15.7795,-47.9297
4339266,DROGARIA DROGACENTER EXPRESS LTDA,ATACADAO DROGACENTER EXPRESS,72225017,Brasilia,DF,DF,-15.7795,-47.9297
4363280,RAIA DROGASIL S A,R 427 MACAE B,27920240,Macae,RJ,RJ,-22.3768,-41.7848
4375998,MUNICIPIO DE PRESIDENTE JANIO QUADROS,FARMACIA BASICA DE PRESIDENTE JANIO QUADROS,46253005,Presidente Janio Quadros,BA,BA,-14.6885,-41.6798
4312473,RAIA DROGASIL S A,DROGA RAIA LOJA 817 FARROUPILHA A,95170488,Farroupilha,RS,RS,-29.2227,-51.3419
4354524,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS FILIAL 324,30110043,Belo Horizonte,MG,MG,-19.9102,-43.9266
4373103,RAIA DROGASIL S A,RAIA DROGASIL,14300037,Batatais,SP,SP,-20.8929,-47.5921
4375467,RAIA DROGASIL S A,DROGASIL DS 1836,17031666,Bauru,SP,SP,-22.3246,-49.0871
4370961,RAIA DROGASIL S A,DROGASIL 967 CP JARDIM PROENCA 1,13026137,Campinas,SP,SP,-22.9053,-47.0659
4435168,THIAGO CALASANS BRITO COSTA CIA LTDA,FARMACIA CALASANS,45190000,Planalto,BA,BA,-14.6654,-40.4718
4466977,MUNICIPIO DE MIGUEL LEAO,CENTRAL MUNICIPAL DE REDE DE FRIOS CMRF,64445000,Miguel Leao,PI,PI,-5.68077,-42.7436
4290046,RAIA DROGASIL S A,DROGASIL 29 MOEMA MARACATINS,4080011,Sao Paulo,SP,SP,-23.5329,-46.6395
4190378,FARMACIA E DROGARIA UNIAO LTDA,FARMACIA UNIAO,39478000,Matias Cardoso,MG,MG,-14.8563,-43.9146
4235169,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS FILIAL 14,95708592,Bento Goncalves,RS,RS,-29.1662,-51.5165
4235746,PHOENIX FARMACIAS LTDA,VIDA FARMACIAS,93020585,Sao Leopoldo,RS,RS,-29.7545,-51.1498
4245466,MASTER FORMULA FARMACIA DE MANIPULACAO LTDA,MASTER FORMULA FARMACIA DE MANIPULACAO,12234000,Sao Jose dos Campos,SP,SP,-23.1896,-45.8841
4212819,INVICTUS NEFRO LTDA,SERENA CLINICA RENAL,71901120,Brasilia,DF,DF,-15.7795,-47.9297
4127609,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS S A,IMIFARMA 7468,3313000,Sao Paulo,SP,SP,-23.5329,-46.6395
4170598,FARMACIA ERVA NATIVA LTDA,FARMACIA ERVA NATIVA LTDA,14405338,Franca,SP,SP,-20.5352,-47.4039
4116909,CENTRO ESPECIALIZADO DE REABILITACAO E REMOCAO PEDIATRICA LD,UNIDADE MOVEL CERRP AM 02,69046000,Manaus,AM,AM,-3.11866,-60.0212
4147782,S DA S GONCALVES TREINAMENTOS,SOS SERVICOS DE URGENCIA E TREINAMENTOS,76820184,Porto Velho,RO,RO,-8.76077,-63.8999
4134427,KRUTZGE E COMPANHIA LTDA,FARMHAUS,93900000,Ivoti,RS,RS,-29.5995,-51.1533
4173465,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS FILIAL 844,88111120,Sao Jose,SC,SC,-27.6136,-48.6366
4150686,J CARVALHO QUEIROZ LTDA,FARMACIA ULTRA ECONOMICA,45028610,Vitoria da Conquista,BA,BA,-14.8615,-40.8442
4175751,MUNICIPIO DE MAUA,AMB 78 SAMU MAUA,9390110,Maua,SP,SP,-23.6677,-46.4613
4180348,MUNICIPIOD E OBIDOS,CENTRAL DE ASSISTENCIA FARMACEUTICA,68250000,Obidos,PA,PA,-1.90107,-55.5208
4189574,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS,88130301,Palhoca,SC,SC,-27.6455,-48.6697
4149424,FARMA AURORA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,AURORA FARMA,68658000,Aurora do Para,PA,PA,-2.14898,-47.5677
4185617,IRMAOS MATTAR CIA LTDA,FARMACIA E DRUGSTORE INDIANA TEODORICO TOURINHO,39800010,Teofilo Otoni,MG,MG,-17.8595,-41.5087
4138481,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO,50710435,Recife,PE,PE,-8.04666,-34.8771
4141032,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 1347,4844610,Sao Paulo,SP,SP,-23.5329,-46.6395
4230205,COLSAN ASSOCIACAO BENEFICENTE DE COLETA DE SANGUE,COLSAN UNIMED ITU,13301911,Itu,SP,SP,-23.2544,-47.2927
4136705,SAMU SERVICO DE ATENDIMENTO MOVEL DE URGENCIA,SAMU USA 02 JOINVILLE,89203050,Joinville,SC,SC,-26.3045,-48.8487
4152395,PREFEITURA MUNICIPAL DE MARABA,FARMACIA DE DEMANDAS ESPECIAIS E JUDICIAIS,68501000,Maraba,PA,PA,-5.38075,-49.1327
4154533,CARREFOUR COMERCIO E INDUSTRIA LTDA,DROGARIA CARREFOUR DTT,2063000,Sao Paulo,SP,SP,-23.5329,-46.6395
4196627,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS,89010401,Blumenau,SC,SC,-26.9155,-49.0709
4165098,EVERTON BOFF CIA LTDA,FARMACIA FARMAMED,89874000,Maravilha,SC,SC,-26.7665,-53.1737
4184572,ANJOS ATENDIMENTO E APOIO EMERGENCIAL LTDA,ANJOS ATENDIMENTO E APOIO EMERGENCIAL,79008410,Campo Grande,MS,MS,-20.4486,-54.6295
4185579,IRMAOS MATTAR CIA LTDA,FARMACIA E DRUGSTORE INDIANA GETULIO VARGAS,39800015,Teofilo Otoni,MG,MG,-17.8595,-41.5087
4227441,IRMAOS MATTAR CIA LTDA,FARMACIA E DROGARIA INDIANA TIRADENTES,39800001,Teofilo Otoni,MG,MG,-17.8595,-41.5087
